target_name,target_context,connection_name,connection_context,relationship_type,evidence_note,source_url
Allyson Felix,Retired American sprinter and Saysh cofounder,Wes Felix,Sports agent and Saysh cofounder,cofounder,Brother; cofounded the footwear brand Saysh with her in 2021,https://en.wikipedia.org/wiki/Allyson_Felix
Allyson Felix,Retired American sprinter and Saysh cofounder,Bobby Kersee,American athletics coach,mentor,Coached her for most of her professional career,https://en.wikipedia.org/wiki/Bob_Kersee
Allyson Felix,Retired American sprinter and Saysh cofounder,Kenneth Ferguson,Retired American hurdler,spouse,Married 2018,https://en.wikipedia.org/wiki/Kenneth_Ferguson
Eliud Kipchoge,Kenyan marathon runner and two-time Olympic champion,Geoffrey Kamworor,Kenyan long-distance runner,colleague,Both coached by Patrick Sang and managed by Global Sports Communication,https://en.wikipedia.org/wiki/Geoffrey_Kamworor
Eliud Kipchoge,Kenyan marathon runner and two-time Olympic champion,Jos Hermens,Founder and CEO of Global Sports Communication,manager,Managed by Hermens' Global Sports Communication agency,https://en.wikipedia.org/wiki/Jos_Hermens
Eliud Kipchoge,Kenyan marathon runner and two-time Olympic champion,Valentijn Trouw,Dutch athlete manager at Global Sports Communication,manager,His day-to-day athlete manager for many years,https://en.wikipedia.org/wiki/Eliud_Kipchoge
Eliud Kipchoge,Kenyan marathon runner and two-time Olympic champion,Patrick Sang,Kenyan athletics coach and former steeplechaser,mentor,Coached him since the start of his career,https://en.wikipedia.org/wiki/Patrick_Sang
Mikaela Shiffrin,American alpine skier and Olympic champion,Eileen Shiffrin,Former nurse and ski coach,family,Mother; travels with her as coach,https://en.wikipedia.org/wiki/Mikaela_Shiffrin
Mikaela Shiffrin,American alpine skier and Olympic champion,Aleksander Aamodt Kilde,Norwegian alpine skier,partner,Partners since 2021; engaged 2024,https://en.wikipedia.org/wiki/Aleksander_Aamodt_Kilde
Lindsey Vonn,American alpine skier and Olympic medalist,P. K. Subban,Retired NHL defenceman and broadcaster,ex-partner,Engaged 2019; relationship ended 2020,https://en.wikipedia.org/wiki/P._K._Subban
Lindsey Vonn,American alpine skier and Olympic medalist,Tiger Woods,Professional golfer with 15 major championships,ex-partner,In a relationship 2013-2015,https://en.wikipedia.org/wiki/Lindsey_Vonn
Virat Kohli,Indian batter and former national team captain,MS Dhoni,Retired Indian wicketkeeper-batter and World Cup winning captain,colleague,India teammates 2008-2019; captained him before Kohli took over in 2017,https://en.wikipedia.org/wiki/MS_Dhoni
Virat Kohli,Indian batter and former national team captain,Rohit Sharma,Indian batter and former national team captain,colleague,India teammates since 2008; 2024 T20 World Cup win,https://en.wikipedia.org/wiki/Rohit_Sharma
Virat Kohli,Indian batter and former national team captain,AB de Villiers,Retired South African batter,friend,Royal Challengers Bangalore teammates 2011-2021,https://en.wikipedia.org/wiki/AB_de_Villiers
Virat Kohli,Indian batter and former national team captain,Anushka Sharma,Indian actress and producer,spouse,Married 2017,https://en.wikipedia.org/wiki/Anushka_Sharma
Sachin Tendulkar,Retired Indian batter and record Test run scorer,MS Dhoni,Retired Indian wicketkeeper-batter and World Cup winning captain,colleague,India teammates; 2011 World Cup win together,https://en.wikipedia.org/wiki/MS_Dhoni
Sachin Tendulkar,Retired Indian batter and record Test run scorer,Arjun Tendulkar,Indian cricketer,family,Son; professional cricketer,https://en.wikipedia.org/wiki/Arjun_Tendulkar
Sachin Tendulkar,Retired Indian batter and record Test run scorer,Vinod Kambli,Retired Indian batter,friend,School teammates; shared a 664-run stand in 1988,https://en.wikipedia.org/wiki/Vinod_Kambli
Sachin Tendulkar,Retired Indian batter and record Test run scorer,Anjali Tendulkar,Paediatrician,spouse,Married 1995,https://en.wikipedia.org/wiki/Sachin_Tendulkar
MS Dhoni,Retired Indian wicketkeeper-batter and World Cup winning captain,Sachin Tendulkar,Retired Indian batter and record Test run scorer,colleague,India teammates; 2011 World Cup win together,https://en.wikipedia.org/wiki/MS_Dhoni
MS Dhoni,Retired Indian wicketkeeper-batter and World Cup winning captain,Suresh Raina,Retired Indian batter,colleague,India and Chennai Super Kings teammates,https://en.wikipedia.org/wiki/Suresh_Raina
MS Dhoni,Retired Indian wicketkeeper-batter and World Cup winning captain,Virat Kohli,Indian batter and former national team captain,colleague,India teammates 2008-2019; captained him before Kohli took over in 2017,https://en.wikipedia.org/wiki/MS_Dhoni
MS Dhoni,Retired Indian wicketkeeper-batter and World Cup winning captain,Sakshi Dhoni,Indian businesswoman,spouse,Married 2010,https://en.wikipedia.org/wiki/MS_Dhoni
